geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1258,-23.54495144,-46.68830695,sao paulo,SP
1220,-23.54486344,-46.645552,sao paulo,SP
1222,-23.5440357,-46.65025051,sao paulo,SP
1222,-23.54529455,-46.65140933,sao paulo,SP
1243,-23.54698937,-46.66001256,sao paulo,SP
1208,-23.53792449,-46.638399,são paulo,SP
1222,-23.54703921,-46.65000423,sao paulo,SP
1229,-23.54108734,-46.6573392,sao paulo,SP
1224,-23.54268447,-46.65150353,sao paulo,SP
1228,-23.55139838,-46.66055806,sao paulo,SP
1243,-23.54946978,-46.6550983,sao paulo,SP
1232,-23.53809488,-46.66136043,sao paulo,SP
1244,-23.55237214,-46.6633687,sao paulo,SP
1257,-23.54023997,-46.68619657,sao paulo,SP
1218,-23.53074232,-46.64953577,sao paulo,SP
1226,-23.53874294,-46.6518423,sao paulo,SP
1230,-23.53517179,-46.65627596,sao paulo,SP
1215,-23.53680135,-46.64718701,sao paulo,SP
1233,-23.53286815,-46.6603357,sao paulo,SP
1208,-23.53944579,-46.63782706,sao paulo,SP
1218,-23.53408335,-46.64124941,são paulo,SP
1258,-23.54640877,-46.68932336,sao paulo,SP
1233,-23.54200057,-46.66374809,sao paulo,SP
1226,-23.53982823,-46.65296085,sao paulo,SP
1258,-23.54146722,-46.68582376,sao paulo,SP
1207,-23.53955681,-46.63842526,sao paulo,SP
1201,-23.53408052,-46.651842,sao paulo,SP
1233,-23.53953124,-46.66353394,sao paulo,SP
1216,-23.53082476,-46.64337892,sao paulo,SP
1244,-23.55171711,-46.66235559,sao paulo,SP
1257,-23.54206472,-46.68750967,sao paulo,SP
1232,-23.53774867,-46.65282597,sao paulo,SP
1222,-23.5464577,-46.65032154,sao paulo,SP
1252,-23.54248096,-46.67732383,são paulo,SP
1226,-23.53982823,-46.65296085,sao paulo,SP
1210,-23.54142196,-46.64403101,sao paulo,SP
1227,-23.55290246,-46.66146294,sao paulo,SP
1241,-23.54594678,-46.65635397,sao paulo,SP
1226,-23.53648565,-46.65241753,sao paulo,SP
1209,-23.54066954,-46.64128698,sao paulo,SP
1223,-23.54388144,-46.64608212,sao paulo,SP
1222,-23.54696438,-46.65023941,sao paulo,SP
1229,-23.53731317,-46.65604201,sao paulo,SP
1239,-23.54707687,-46.65490703,sao paulo,SP
1251,-23.54902516,-46.67495803,sao paulo,SP
1221,-23.54601533,-46.64900196,sao paulo,SP
1226,-23.53874294,-46.6518423,sao paulo,SP
1257,-23.5452365,-46.68679557,sao paulo,SP
1239,-23.54423115,-46.65357001,sao paulo,SP
1223,-23.54380454,-46.64685091,sao paulo,SP
1231,-23.53559495,-46.65939166,sao paulo,SP
1223,-23.54373551,-46.65415428,são paulo,SP
1222,-23.54549386,-46.65029305,sao paulo,SP
1254,-23.54082191,-46.68239361,sao paulo,SP
1229,-23.53912027,-46.65659223,sao paulo,SP
1231,-23.53314367,-46.6580786,sao paulo,SP
1202,-23.53727532,-46.64544331,sao paulo,SP
1202,-23.53691561,-46.64565765,sao paulo,SP
1222,-23.5453925,-46.64838058,sao paulo,SP
1240,-23.54326998,-46.6601551,sao paulo,SP
1256,-23.54885991,-46.68210033,sao paulo,SP
1231,-23.53738859,-46.65984154,sao paulo,SP
1233,-23.54086498,-46.66221875,são paulo,SP
1203,-23.53496085,-46.64614582,sao paulo,SP
1239,-23.55026615,-46.65841288,sao paulo,SP
1258,-23.54098423,-46.6854768,sao paulo,SP
1222,-23.5454605,-46.64710253,são paulo,SP
1226,-23.53970658,-46.65435395,sao paulo,SP
1231,-23.53674969,-46.65993426,são paulo,SP
1239,-23.54625802,-46.65457844,sao paulo,SP
1210,-23.53871818,-46.64026567,são paulo,SP
1226,-23.53593712,-46.65310785,sao paulo,SP
1229,-23.54014661,-46.65691543,sao paulo,SP
1226,-23.53675585,-46.6519267,sao paulo,SP
1257,-23.54282662,-46.68766585,sao paulo,SP
1214,-23.53764883,-46.64423621,sao paulo,SP
1230,-23.53829542,-46.65775948,sao paulo,SP
1210,-23.53999682,-46.64242853,sao paulo,SP
1208,-23.53581627,-46.64005248,sao paulo,SP
1235,-23.53452079,-46.6632878,são paulo,SP
1230,-23.53540377,-46.65645496,são paulo,SP
1212,-23.53842355,-46.64147713,sao paulo,SP
1208,-23.53746221,-46.63873653,são paulo,SP
1238,-23.54126328,-46.65082846,sao paulo,SP
1240,-23.54595057,-46.65368402,sao paulo,SP
1258,-23.54663834,-46.6880874,sao paulo,SP
1222,-23.54696438,-46.65023941,sao paulo,SP
1232,-23.54006879,-46.66146122,sao paulo,SP
1226,-23.53889988,-46.65315061,são paulo,SP
1239,-23.55026615,-46.65841288,sao paulo,SP
1206,-23.53708956,-46.64186827,sao paulo,SP
1230,-23.53201145,-46.65360781,são paulo,SP
1244,-23.54360973,-46.65956127,sao paulo,SP
1227,-23.55437681,-46.66288172,sao paulo,SP
1244,-23.54937786,-46.66061205,sao paulo,SP
1222,-23.5454605,-46.64757053,são paulo,SP
1220,-23.542758,-46.64547398,são paulo,SP
1258,-23.5451911,-46.68573668,sao paulo,SP
1243,-23.54788903,-46.66196102,sao paulo,SP
1231,-23.53320938,-46.65805796,sao paulo,SP
1223,-23.54469749,-46.64543325,são paulo,SP
1258,-23.54246914,-46.68379363,sao paulo,SP
1204,-23.54069319,-46.64050966,sao paulo,SP
1217,-23.53384477,-46.64940664,sao paulo,SP
1233,-23.53335318,-46.66057614,sao paulo,SP
1231,-23.53849586,-46.65974475,sao paulo,SP
1216,-23.52932555,-46.64640777,sao paulo,SP
1243,-23.54851794,-46.65644241,sao paulo,SP
1241,-23.54579263,-46.65672347,sao paulo,SP
1238,-23.54209937,-46.65919784,são paulo,SP
1225,-23.53869401,-46.64964467,sao paulo,SP
1257,-23.54281867,-46.68768932,sao paulo,SP
1220,-23.54362932,-46.64658042,sao paulo,SP
1243,-23.54586826,-46.66110045,sao paulo,SP
1228,-23.55239817,-46.6610868,sao paulo,SP
1255,-23.5494553,-46.68025542,sao paulo,SP
1209,-23.54072996,-46.64250835,são paulo,SP
1208,-23.53581627,-46.64005248,sao paulo,SP
1216,-23.53117945,-46.6450642,sao paulo,SP
1219,-23.54170168,-46.64532931,são paulo,SP
1238,-23.54392709,-46.65582195,sao paulo,SP
1258,-23.54287601,-46.68682707,sao paulo,SP
1218,-23.53255034,-46.65231677,sao paulo,SP
1201,-23.5354122,-46.65109466,sao paulo,SP
1201,-23.53560102,-46.64801214,sao paulo,SP
1232,-23.53768469,-46.6528925,sao paulo,SP
1213,-23.53641828,-46.64006459,sao paulo,SP
1258,-23.5451911,-46.68573668,sao paulo,SP
1243,-23.54862287,-46.65621142,sao paulo,SP
1239,-23.51271682,-46.4573612,são paulo,SP
1232,-23.53432951,-46.65987603,sao paulo,SP
1225,-23.53925824,-46.65088759,são paulo,SP
1227,-23.55387281,-46.66240022,sao paulo,SP
1202,-23.53364456,-46.64839659,sao paulo,SP
1230,-23.53717845,-46.65743136,sao paulo,SP
1223,-23.54383056,-46.64608999,são paulo,SP
1217,-23.53384477,-46.64940664,sao paulo,SP
1227,-23.55369281,-46.66223266,são paulo,SP
1228,-23.53881394,-46.65487315,sao paulo,SP
1221,-23.54689828,-46.64897057,sao paulo,SP
1232,-23.53437051,-46.6598339,sao paulo,SP
1250,-23.548106,-46.67255997,são paulo,SP
1230,-23.53789658,-46.65758462,sao paulo,SP
1243,-23.54800064,-46.6577727,sao paulo,SP
1243,-23.54762695,-46.66179401,sao paulo,SP
1240,-23.5429907,-46.66122404,são paulo,SP
1258,-23.54098423,-46.6854768,sao paulo,SP
1224,-23.5401911,-46.65171521,são paulo,SP
1228,-23.55239817,-46.6610868,são paulo,SP
1231,-23.53787145,-46.66006102,sao paulo,SP
1213,-23.53584309,-46.63925425,sao paulo,SP
1251,-23.5508323,-46.67533912,sao paulo,SP
1219,-23.54179441,-46.6460827,sao paulo,SP
1227,-23.55152856,-46.66055692,sao paulo,SP
1218,-23.53154468,-46.65066867,sao paulo,SP
1226,-23.53870105,-46.65331491,sao paulo,SP
1230,-23.53572627,-46.65663852,sao paulo,SP
1222,-23.54712358,-46.64994313,sao paulo,SP
1227,-23.53729012,-46.6544309,sao paulo,SP
1252,-23.54248096,-46.67732383,sao paulo,SP
1230,-23.54020983,-46.65829209,sao paulo,SP
1230,-23.53829542,-46.65775948,sao paulo,SP
1228,-23.55399368,-46.66264507,sao paulo,SP
1202,-23.53165582,-46.64978957,são paulo,SP
1222,-23.5454605,-46.64710253,sao paulo,SP
1259,-23.5416832,-46.6838371,sao paulo,SP
1213,-23.53714736,-46.64113665,sao paulo,SP
1223,-23.54385346,-46.6472337,sao paulo,SP
1214,-23.53997961,-46.64631317,sao paulo,SP
1227,-23.55460279,-46.66310018,são paulo,SP
1227,-23.5372901,-46.65443089,sao paulo,SP
1259,-23.54320837,-46.68297744,sao paulo,SP
1201,-23.53439876,-46.65293115,sao paulo,SP
1226,-23.53819085,-46.65132323,sao paulo,SP
1224,-23.54262551,-46.65511258,sao paulo,SP
1215,-23.53655003,-46.64922505,sao paulo,SP
1228,-23.5446716,-46.6571368,sao paulo,SP
1214,-23.53969063,-46.64626166,sao paulo,SP
1246,-23.55047629,-46.66426168,sao paulo,SP
1229,-23.5359981,-46.65554947,sao paulo,SP
1223,-23.54380454,-46.64685091,sao paulo,SP
1232,-23.53939379,-46.66140174,são paulo,SP
1234,-23.53642438,-46.66305438,sao paulo,SP
1242,-23.54424852,-46.66331267,sao paulo,SP
1240,-23.54300937,-46.66263821,sao paulo,SP
1224,-23.54268447,-46.652724,sao paulo,SP
1223,-23.54382947,-46.64828211,sao paulo,SP
1230,-23.53754401,-46.65898132,sao paulo,SP
1217,-23.52923545,-46.6453162,são paulo,SP
1238,-23.54503096,-46.65306096,sao paulo,SP
1214,-23.54004352,-46.64652162,são paulo,SP
1223,-23.54457455,-46.65088275,sao paulo,SP
1258,-23.54331442,-46.68439794,são paulo,SP
1221,-23.54717845,-46.64878186,sao paulo,SP
1225,-23.53869401,-46.64964467,sao paulo,SP
1226,-23.5357782,-46.65337562,são paulo,SP
1205,-23.54042229,-46.63969481,sao paulo,SP
1228,-23.5507966,-46.66024922,sao paulo,SP
1225,-23.53956655,-46.64755259,sao paulo,SP
1230,-23.53372719,-46.65510486,sao paulo,SP
1228,-23.54953897,-46.65959741,sao paulo,SP
1218,-23.52917632,-46.64711822,sao paulo,SP
1227,-23.5372901,-46.65443089,sao paulo,SP
1228,-23.53736192,-46.65445004,sao paulo,SP
1223,-23.54378548,-46.64801102,sao paulo,SP
1244,-23.54360973,-46.65956127,sao paulo,SP
1229,-23.53850025,-46.65638426,sao paulo,SP
1240,-23.54351307,-46.65885487,sao paulo,SP
1239,-23.54551102,-46.65588697,sao paulo,SP
1217,-23.53400092,-46.64927011,sao paulo,SP
1233,-23.53995686,-46.66359382,sao paulo,SP
1205,-23.54048431,-46.63963631,sao paulo,SP
1221,-23.54680674,-46.64802297,são paulo,SP
1250,-23.54775479,-46.67201762,sao paulo,SP
1235,-23.53408085,-46.6630688,sao paulo,SP
1222,-23.5454605,-46.64710253,sao paulo,SP
1201,-23.53521093,-46.64827139,sao paulo,SP
1214,-23.53999726,-46.64629704,sao paulo,SP
1228,-23.53881394,-46.65487315,sao paulo,SP
1228,-23.54766293,-46.65869253,sao paulo,SP
1238,-23.54339898,-46.65151833,sao paulo,SP
1257,-23.54281867,-46.68768932,sao paulo,SP
1229,-23.53870627,-46.65644577,sao paulo,SP
1221,-23.54601533,-46.64900196,sao paulo,SP
1238,-23.54047356,-46.6505482,são paulo,SP
1258,-23.5422088,-46.68490972,sao paulo,SP
1243,-23.5486985,-46.6598679,sao paulo,SP
1238,-23.54447584,-46.6543917,sao paulo,SP
1227,-23.54801117,-46.65876513,sao paulo,SP
1226,-23.53799741,-46.65035297,sao paulo,SP
1222,-23.54529252,-46.65124283,sao paulo,SP
1238,-23.54397972,-46.65166544,sao paulo,SP
1222,-23.5459,-46.65145552,sao paulo,SP
1208,-23.54082251,-46.63971471,sao paulo,SP
1241,-23.54340799,-46.66221935,sao paulo,SP
1222,-23.54644302,-46.65087997,sao paulo,SP
1229,-23.53990512,-46.65690185,são paulo,SP
1259,-23.54209861,-46.68221412,sao paulo,SP
1239,-23.54387504,-46.65333655,sao paulo,SP
1227,-23.55032645,-46.65992584,são paulo,SP
1242,-23.54527887,-46.66379118,sao paulo,SP
1229,-23.53995068,-46.65961804,sao paulo,SP
1234,-23.54184353,-46.66503081,sao paulo,SP
1258,-23.54495144,-46.68830695,sao paulo,SP
1230,-23.53799001,-46.65917274,sao paulo,SP
1224,-23.5426655,-46.65392041,sao paulo,SP
1233,-23.5352954,-46.66157577,sao paulo,SP
1258,-23.5409132,-46.68543524,sao paulo,SP
1221,-23.5432262,-46.64767307,sao paulo,SP
1238,-23.54143969,-46.66007812,sao paulo,SP
1230,-23.53162749,-46.6531376,sao paulo,SP
1201,-23.53494928,-46.65182387,sao paulo,SP
1216,-23.53525107,-46.65043888,sao paulo,SP
1218,-23.5340505,-46.6411545,sao paulo,SP
1228,-23.5373619,-46.65445004,sao paulo,SP
1232,-23.53826863,-46.6521455,sao paulo,SP
1232,-23.53676737,-46.65507313,sao paulo,SP
1241,-23.54579263,-46.65672347,sao paulo,SP
1238,-23.54047356,-46.6505482,sao paulo,SP
1217,-23.53384477,-46.64940664,sao paulo,SP
1239,-23.54787591,-46.65437334,sao paulo,SP
1228,-23.53736192,-46.65445004,são paulo,SP
1209,-23.54102387,-46.64220997,sao paulo,SP
1201,-23.53435726,-46.6493563,sao paulo,SP
1232,-23.53687367,-46.65489737,sao paulo,SP
1239,-23.54914972,-46.65762729,são paulo,SP
1224,-23.54038853,-46.65143549,sao paulo,SP
1215,-23.53598007,-46.64588577,sao paulo,SP
1208,-23.53772171,-46.63843911,sao paulo,SP
1218,-23.52930059,-46.64719662,são paulo,SP
1220,-23.54301953,-46.64548307,sao paulo,SP
1259,-23.540108,-46.68874111,sao paulo,SP
1230,-23.53622283,-46.65857364,sao paulo,SP
1232,-23.53787034,-46.65274998,sao paulo,SP
1242,-23.54424852,-46.66331267,sao paulo,SP
1207,-23.53890927,-46.6388072,sao paulo,SP
1257,-23.54135969,-46.68844481,sao paulo,SP
1204,-23.53212526,-46.64698685,sao paulo,SP
1244,-23.54499336,-46.65968022,sao paulo,SP
1224,-23.54341694,-46.65320101,sao paulo,SP
1216,-23.53507611,-46.65015687,sao paulo,SP
1229,-23.54036738,-46.65900447,sao paulo,SP
1201,-23.53636718,-46.65045688,sao paulo,SP
1232,-23.53355732,-46.65948759,são paulo,SP
1240,-23.54471757,-46.65655502,sao paulo,SP
1203,-23.53567185,-46.64558332,sao paulo,SP
1215,-23.53809824,-46.64946518,sao paulo,SP
1257,-23.54280135,-46.68762812,são paulo,SP
1209,-23.54012071,-46.64043681,sao paulo,SP
1227,-23.5372901,-46.65443089,sao paulo,SP
1230,-23.53466971,-46.65780402,sao paulo,SP
1244,-23.69647954,-46.63520447,sao paulo,SP
1227,-23.55152856,-46.66055692,sao paulo,SP
1242,-23.54603669,-46.65923422,sao paulo,SP
1232,-23.53678274,-46.66107738,são paulo,SP
1224,-23.54306283,-46.65323196,sao paulo,SP
1243,-23.54971975,-46.65492879,sao paulo,SP
1209,-23.5418771,-46.64328732,sao paulo,SP
1221,-23.54672139,-46.64748432,sao paulo,SP
1239,-23.546229,-46.65449455,sao paulo,SP
1202,-23.54012627,-46.64295758,sao paulo,SP
1248,-23.547337,-46.66800983,sao paulo,SP
1231,-23.53822389,-46.66067355,sao paulo,SP
1258,-23.54525963,-46.68846006,sao paulo,SP
1238,-23.54526214,-46.6524603,sao paulo,SP
1243,-23.54939778,-46.6551388,são paulo,SP
1233,-23.53643279,-46.66213605,sao paulo,SP
1215,-23.5372014,-46.65016781,sao paulo,SP
1201,-23.53432218,-46.65285188,sao paulo,SP
1219,-23.5414775,-46.64613024,sao paulo,SP
1229,-23.5357281,-46.65541799,sao paulo,SP
1203,-23.53969864,-46.64241068,sao paulo,SP
1232,-23.53711574,-46.66123038,são paulo,SP
1234,-23.53592938,-46.66279788,sao paulo,SP
1202,-23.53085206,-46.65047666,são paulo,SP
1216,-23.53027063,-46.64445927,são paulo,SP
1231,-23.53323367,-46.65812704,são paulo,SP
1229,-23.54036738,-46.65900447,sao paulo,SP
1258,-23.54495144,-46.68830695,sao paulo,SP
1230,-23.54061387,-46.65838902,sao paulo,SP
1252,-23.54248096,-46.67732383,sao paulo,SP
1258,-23.54252737,-46.68657584,sao paulo,SP
1232,-23.53398351,-46.6596359,sao paulo,SP
1241,-23.54812605,-46.65298808,sao paulo,SP
1243,-23.55030272,-46.65480397,sao paulo,SP
1229,-23.53786485,-46.66259214,sao paulo,SP
1228,-23.55258552,-46.66122261,sao paulo,SP
1228,-23.55196051,-46.66084803,sao paulo,SP
1232,-23.53677467,-46.65523037,sao paulo,SP
1241,-23.54637542,-46.65520003,sao paulo,SP
1226,-23.54342291,-46.65459096,sao paulo,SP
1232,-23.53398351,-46.6596359,sao paulo,SP
1228,-23.5373619,-46.65445004,sao paulo,SP
1231,-23.5371846,-46.65978452,são paulo,SP
1211,-23.53647638,-46.65092493,sao paulo,SP
1229,-23.53731317,-46.65604201,sao paulo,SP
1239,-23.54689848,-46.65648328,sao paulo,SP
1240,-23.54376275,-46.65855801,sao paulo,SP
1244,-23.5533573,-46.66294156,sao paulo,SP
1220,-23.54569007,-46.64667343,são paulo,SP
1246,-23.55332694,-46.6663044,sao paulo,SP
1231,-23.53413253,-46.65863855,são paulo,SP
1215,-23.53482659,-46.64635512,sao paulo,SP
1244,-23.54779323,-46.6606429,sao paulo,SP
1222,-23.54540249,-46.64702153,sao paulo,SP
1303,-23.55001133,-46.64818241,sao paulo,SP
1309,-23.55732369,-46.65692891,são paulo,SP
1310,-23.55692691,-46.66154179,sao paulo,SP
1323,-23.56360093,-46.64096892,sao paulo,SP
1303,-23.55001133,-46.64818241,sao paulo,SP
1321,-23.55896104,-46.64089189,sao paulo,SP
1321,-23.55914011,-46.64037442,sao paulo,SP
1333,-23.56356994,-46.65184217,sao paulo,SP
1314,-23.55027122,-46.64153043,sao paulo,SP
1331,-23.56232752,-46.65032774,sao paulo,SP
1307,-23.5493607,-46.65412442,sao paulo,SP
1318,-23.5650381,-46.64731634,sao paulo,SP
1322,-23.5641899,-46.64356964,sao paulo,SP
1308,-23.55518251,-46.65226234,sao paulo,SP
1333,-23.56513331,-46.64607862,sao paulo,SP
1331,-23.56230855,-46.65034927,sao paulo,SP
1308,-23.55641963,-46.65272291,são paulo,SP
1310,-23.56495812,-46.65213531,sao paulo,SP
1306,-23.5543338,-46.64967364,sao paulo,SP
1301,-23.5508128,-46.65525803,sao paulo,SP
1302,-23.54765096,-46.64357748,sao paulo,SP
1322,-23.56409359,-46.64348421,sao paulo,SP
1312,-23.55364601,-46.64827785,sao paulo,SP
1319,-23.55156261,-46.64021297,são paulo,SP
1316,-23.55298158,-46.63977389,sao paulo,SP
1308,-23.5553325,-46.6527629,sao paulo,SP
1321,-23.56596497,-46.64287299,sao paulo,SP
1317,-23.56281095,-46.64538049,sao paulo,SP
1303,-23.54877116,-46.64744273,sao paulo,SP
1313,-23.55651329,-46.6502532,sao paulo,SP
1307,-23.55533686,-46.65594695,sao paulo,SP
1308,-23.55518251,-46.65226234,sao paulo,SP
1322,-23.56102446,-46.64262346,sao paulo,SP
1316,-23.55191058,-46.63976195,sao paulo,SP
1301,-23.54783503,-46.64372758,sao paulo,SP
1324,-23.55135945,-46.64339075,sao paulo,SP
1313,-23.55738029,-46.65170696,sao paulo,SP
1314,-23.55291236,-46.64737306,sao paulo,SP
1307,-23.5510457,-46.6530771,sao paulo,SP
1307,-23.55191038,-46.64919521,são paulo,SP
1327,-23.5652193,-46.64515173,sao paulo,SP
1306,-23.55022577,-46.64614146,sao paulo,SP
1306,-23.55441338,-46.64976502,sao paulo,SP
1321,-23.55635152,-46.64203265,sao paulo,SP
1304,-23.55217945,-46.652992,sao paulo,SP
1301,-23.55260142,-46.65863537,são paulo,SP
1318,-23.55409868,-46.63860661,sao paulo,SP
1310,-23.55781123,-46.66050417,sao paulo,SP
1333,-23.56760137,-46.64615867,sao paulo,SP
1317,-23.56281095,-46.64538049,sao paulo,SP
1327,-23.56398828,-46.64564834,sao paulo,SP
1332,-23.5598746,-46.65312716,sao paulo,SP
1309,-23.55752428,-46.65837101,sao paulo,SP
1306,-23.55385332,-46.65043487,sao paulo,SP
1307,-23.55860399,-46.65851472,sao paulo,SP
1310,-23.55781123,-46.66050417,sao paulo,SP
1332,-23.55893482,-46.65198216,sao paulo,SP
1322,-23.56449454,-46.6446121,sao paulo,SP
1302,-23.54746893,-46.64446856,sao paulo,SP
1310,-23.56041103,-46.6575006,são paulo,SP
1332,-23.560387,-46.65442648,sao paulo,SP
1323,-23.56351944,-46.64097485,sao paulo,SP
1326,-23.55890829,-46.64517208,sao paulo,SP
1307,-23.55209743,-46.64982538,sao paulo,SP
1307,-23.55533686,-46.65594695,sao paulo,SP
1319,-23.55156261,-46.64021297,sao paulo,SP
1315,-23.55259299,-46.64068339,sao paulo,SP
1317,-23.55413399,-46.63862618,sao paulo,SP
1326,-23.55436996,-46.64587129,sao paulo,SP
1325,-23.56040415,-46.6440907,sao paulo,SP
1314,-23.55075711,-46.64268272,são paulo,SP
1307,-23.55242973,-46.65067738,sao paulo,SP
1327,-23.56926479,-46.64399381,sao paulo,SP
1310,-23.55888451,-46.65926475,sao paulo,SP
1329,-23.56314574,-46.6466188,sao paulo,SP
1327,-23.56398828,-46.64564834,são paulo,SP
1301,-23.54768211,-46.64451908,sao paulo,SP
1329,-23.56278711,-46.64666274,sao paulo,SP
1303,-23.55104087,-46.64781522,sao paulo,SP
1310,-23.56062979,-46.65726094,são paulo,SP
1330,-23.55681762,-46.64986084,sao paulo,SP
1330,-23.56038903,-46.64957346,sao paulo,SP
1327,-23.56706984,-46.64443562,sao paulo,SP
1330,-23.55684049,-46.64980217,são paulo,SP
1307,-23.55167559,-46.64865229,são paulo,SP
1332,-23.55799392,-46.65031588,sao paulo,SP
1307,-23.55191038,-46.64919521,sao paulo,SP
1301,-23.55405441,-46.6606852,são paulo,SP
1310,-23.55692691,-46.66154179,sao paulo,SP
1306,-23.55430637,-46.65015238,sao paulo,SP
1326,-23.55887532,-46.64517107,sao paulo,SP
1310,-23.56062979,-46.65726094,sao paulo,SP
1302,-23.54813469,-46.6501026,sao paulo,SP
1327,-23.56706984,-46.64443562,sao paulo,SP
1321,-23.56596497,-46.64287299,sao paulo,SP
1311,-23.56056636,-46.65761043,sao paulo,SP
1303,-23.55150472,-46.64945165,sao paulo,SP
1311,-23.56905978,-46.64740768,sao paulo,SP
1305,-23.55608305,-46.65802268,sao paulo,SP
1314,-23.55657038,-46.64892888,sao paulo,SP
1313,-23.55681561,-46.6506837,sao paulo,SP
1327,-23.56559696,-46.64501936,sao paulo,SP
1312,-23.55712187,-46.65229696,sao paulo,SP
1322,-23.56399189,-46.64408834,sao paulo,SP
1308,-23.55643592,-46.65263134,são paulo,SP
1311,-23.57101838,-46.64477791,são paulo,SP
1333,-23.56727688,-46.64738169,sao paulo,SP
1329,-23.55838748,-46.64717231,sao paulo,SP
1327,-23.55416698,-46.64682423,são paulo,SP
1309,-23.55426952,-46.65740271,sao paulo,SP
1333,-23.56767815,-46.64680378,sao paulo,SP
1319,-23.55166607,-46.64162109,sao paulo,SP
1323,-23.56077761,-46.64132241,sao paulo,SP
1311,-23.56435692,-46.65314215,são paulo,SP
1313,-23.55356016,-46.64786475,sao paulo,SP
1311,-23.56651332,-46.65063195,sao paulo,SP
1331,-23.56220266,-46.65161848,sao paulo,SP
1317,-23.55413399,-46.63862618,são paulo,SP
1332,-23.56030692,-46.65631015,sao paulo,SP
1322,-23.56463196,-46.64370163,sao paulo,SP
1332,-23.55840447,-46.65092766,sao paulo,SP
1329,-23.5612378,-46.64787221,sao paulo,SP
1302,-23.54749593,-46.64435606,sao paulo,SP
1315,-23.55346155,-46.64071173,são paulo,SP
1320,-23.55733794,-46.63877749,sao paulo,SP
1311,-23.567549,-46.64933197,sao paulo,SP
1311,-23.56338799,-46.65430058,sao paulo,SP
1322,-23.56350762,-46.64333519,são paulo,SP
1310,-23.56495812,-46.65213531,sao paulo,SP
1301,-23.5508128,-46.65525803,são paulo,SP
1313,-23.55714514,-46.6513161,sao paulo,SP
1303,-23.5481378,-46.648962,sao paulo,SP
1310,-23.56469826,-46.65244211,sao paulo,SP
1318,-23.56591117,-46.64795701,sao paulo,SP
1333,-23.56911703,-46.64518951,sao paulo,SP
1305,-23.55489675,-46.65676287,sao paulo,SP
1330,-23.55861746,-46.64971033,sao paulo,SP
1323,-23.56640336,-46.64203684,sao paulo,SP
1311,-23.56519172,-46.65215037,sao paulo,SP
1318,-23.56480132,-46.64713303,sao paulo,SP
1309,-23.55425055,-46.65892273,sao paulo,SP
1318,-23.56459757,-46.64695477,são paulo,SP
1331,-23.56472605,-46.6485239,sao paulo,SP
1323,-23.57164398,-46.64129066,sao paulo,SP
1311,-23.55806718,-46.66049269,sao paulo,SP
1307,-23.55332517,-46.65245602,são paulo,SP
1308,-23.55478244,-46.65316315,são paulo,SP
1319,-23.55098652,-46.64108072,sao paulo,SP
1321,-23.56726587,-46.64321955,sao paulo,SP
1315,-23.55546021,-46.63999405,são paulo,SP
1315,-23.55293812,-46.64064063,sao paulo,SP
1308,-23.55714467,-46.65480965,sao paulo,SP
1307,-23.5541618,-46.65393802,sao paulo,SP
1321,-23.56007143,-46.64115443,são paulo,SP
1311,-23.56963354,-46.64665902,sao paulo,SP
1311,-23.55916796,-46.65920858,sao paulo,SP
1314,-23.55118988,-46.64359192,sao paulo,SP
1316,-23.55400761,-46.6401905,são paulo,SP
1315,-23.55616278,-46.64006103,sao paulo,SP
1325,-23.5561469,-46.64453021,sao paulo,SP
1306,-23.55110942,-46.64687405,sao paulo,SP
1333,-23.5645532,-46.65058272,sao paulo,SP
1306,-23.55093065,-46.64668253,sao paulo,SP
1307,-23.5493607,-46.65412442,sao paulo,SP
1316,-23.55219844,-46.63970305,sao paulo,SP
1317,-23.56281095,-46.64538049,sao paulo,SP
1306,-23.55407778,-46.65018871,sao paulo,SP
1307,-23.54913419,-46.65419742,sao paulo,SP
1329,-23.5597299,-46.64765057,sao paulo,SP
1307,-23.55828988,-46.65826608,sao paulo,SP
1325,-23.55306471,-46.64492284,sao paulo,SP
1322,-23.56290312,-46.64394547,sao paulo,SP
1318,-23.55447878,-46.63882309,sao paulo,SP
1303,-23.55150472,-46.64945165,sao paulo,SP
1303,-23.54831683,-46.64888902,sao paulo,SP
1333,-23.56598049,-46.64601851,sao paulo,SP
1319,-23.55098652,-46.64108072,sao paulo,SP
1306,-23.55342905,-46.65070873,são paulo,SP
1307,-23.55567777,-46.65620244,sao paulo,SP
1313,-23.55257844,-46.64732792,sao paulo,SP
1321,-23.56596497,-46.64287299,sao paulo,SP
1319,-23.55071882,-46.64198005,sao paulo,SP
1310,-23.5572887,-46.66118365,sao paulo,SP
1314,-23.55643647,-46.64698166,são paulo,SP
1311,-23.56222788,-46.65572911,sao paulo,SP
1327,-23.55532413,-46.64677377,sao paulo,SP
1308,-23.55840503,-46.65449452,sao paulo,SP
1317,-23.55577176,-46.63955302,sao paulo,SP
1307,-23.55400017,-46.65374302,sao paulo,SP
1322,-23.56299986,-46.64379053,sao paulo,SP
1320,-23.55884348,-46.6397442,sao paulo,SP
1311,-23.5711291,-46.64468621,sao paulo,SP
1320,-23.55733794,-46.63877749,são paulo,SP
1324,-23.55135945,-46.64339075,são paulo,SP
1316,-23.551254,-46.63967348,sao paulo,SP
